"name","type","shortName","interaction1","interaction2","parm","period","group","groupName","rateType","basicRate","effect1","effect2","effect3","timeDummy","setting","theta","mean_deviation","t_ratio"
"milex.beh","eval","linear","","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-1.17166010129008,0.286666666666589,0.011846636917399
"milex.beh","eval","quad","","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0277621928324776,-0.141620423865201,-0.00145793411887483
"milex.beh","eval","outdeg","dv.net","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.0887378223754959,-0.291333333333455,-0.0015327646446805
"milex.beh","eval","behDenseTriads","dv.net","",6,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0206531648859871,1.81266666666664,0.00351029795546504
"milex.beh","eval","effFrom","beh.democracy_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.448791941613395,-0.303523976608113,-0.0243041382341409
"milex.beh","eval","effFrom","beh.GDPgrowth_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-2.23964116840803,-0.0756790473051108,-0.0347395098821243
"milex.beh","eval","effFrom","beh.nato_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.875206602395026,0.0259333333333483,0.00266925341396534
"milex.beh","eval","effFrom","beh.allies_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0108921082528899,-4.46753333333328,-0.00920441555114631
"milex.beh","eval","effFrom","beh.military_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.257493697047182,0.0132339181286694,0.00195598974724105
"milex.beh","eval","effFrom","beh.lnmids_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.137114613322007,0.534975993388234,0.03357263879016
"milex.beh","eval","effFrom","beh.milexSpLag_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",7.13077733294163,0.00755034760670506,0.0150567384101308
