"name","type","shortName","interaction1","interaction2","parm","period","group","groupName","rateType","basicRate","effect1","effect2","effect3","timeDummy","setting","theta","mean_deviation","t_ratio"
"dv.net","eval","X","nets.lntrade_d","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.0708775478412196,1.3105387336723,0.00640653382834487
"dv.net","eval","X","nets.NATO_d","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-3.38973514166788,-0.620411606911654,-0.05844345849901
"dv.net","eval","altX","milex.beh","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0559390540022195,2.82215370301717,0.0515967787177085
"dv.net","eval","altX","beh.democracy_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",1.45158406116613,-0.669535204677157,-0.0338905654859175
"dv.net","eval","altX","beh.lncinc_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.799071401745604,2.23818437819699,0.0249285239350135
"milex.beh","rate","Rate","","",0,"1",1,"Group1",NA,TRUE,0,0,0,",","",0.9339627613771,0.140333333333333,0.0243687782034382
"milex.beh","rate","Rate","","",0,"2",1,"Group1",NA,TRUE,0,0,0,",","",1.29645723153016,-0.258666666666667,-0.0428031261602078
"milex.beh","rate","Rate","","",0,"3",1,"Group1",NA,TRUE,0,0,0,",","",1.35042524726017,0.170666666666667,0.0260304985579537
"milex.beh","rate","Rate","","",0,"4",1,"Group1",NA,TRUE,0,0,0,",","",1.19153060237644,0.067,0.0106877026499927
"milex.beh","rate","Rate","","",0,"5",1,"Group1",NA,TRUE,0,0,0,",","",0.696938848047742,0.0296666666666667,0.00534009717569551
"milex.beh","rate","Rate","","",0,"6",1,"Group1",NA,TRUE,0,0,0,",","",0.562127075181953,-0.320333333333333,-0.0615395338783791
"milex.beh","rate","Rate","","",0,"7",1,"Group1",NA,TRUE,0,0,0,",","",0.476285548155555,0.114666666666667,0.0233323519772285
"milex.beh","rate","Rate","","",0,"8",1,"Group1",NA,TRUE,0,0,0,",","",0.521474153840024,0.121666666666667,0.0230880865421157
"milex.beh","rate","Rate","","",0,"9",1,"Group1",NA,TRUE,0,0,0,",","",0.372249841216718,0.0176666666666667,0.00389077374892469
"milex.beh","rate","Rate","","",0,"10",1,"Group1",NA,TRUE,0,0,0,",","",1.71152783723564,-0.125,-0.0177495396883175
"milex.beh","rate","Rate","","",0,"11",1,"Group1",NA,TRUE,0,0,0,",","",0.582926180039623,-0.234333333333333,-0.0440529739791976
"milex.beh","rate","Rate","","",0,"12",1,"Group1",NA,TRUE,0,0,0,",","",1.31286854746602,-0.250666666666667,-0.0399831247184108
"milex.beh","rate","Rate","","",0,"13",1,"Group1",NA,TRUE,0,0,0,",","",0.321211502838824,-0.173,-0.0424322900348461
"milex.beh","rate","Rate","","",0,"14",1,"Group1",NA,TRUE,0,0,0,",","",0.294750329447733,-0.182666666666667,-0.0467071799182917
"milex.beh","rate","Rate","","",0,"15",1,"Group1",NA,TRUE,0,0,0,",","",1.08508199192703,0.093,0.0154674377433152
"milex.beh","rate","Rate","","",0,"16",1,"Group1",NA,TRUE,0,0,0,",","",0.407478739779312,-0.00833333333333333,-0.00197855414367057
"milex.beh","rate","Rate","","",0,"17",1,"Group1",NA,TRUE,0,0,0,",","",0.352356687870564,-0.126,-0.0318387511434891
"milex.beh","rate","Rate","","",0,"18",1,"Group1",NA,TRUE,0,0,0,",","",0.406736378638257,0.142666666666667,0.0337928603845891
"milex.beh","eval","linear","","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-1.17166010129008,0.231666666666589,0.00939090098326309
"milex.beh","eval","quad","","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0277621928324776,1.70960907606237,0.01773137996793
"milex.beh","eval","outdeg","dv.net","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.0887378223754959,-0.326000000000124,-0.00174179706250859
"milex.beh","eval","behDenseTriads","dv.net","",6,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0206531648859871,-4.80733333333335,-0.00946527102996273
"milex.beh","eval","effFrom","beh.democracy_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.448791941613395,0.0325339181287294,0.00261068853676822
"milex.beh","eval","effFrom","beh.GDPgrowth_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-2.23964116840803,-0.0681442684247148,-0.0312881377951678
"milex.beh","eval","effFrom","beh.nato_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.875206602395026,0.273200000000014,0.0284302229235826
"milex.beh","eval","effFrom","beh.allies_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",-0.0108921082528899,21.7566,0.0448792832127841
"milex.beh","eval","effFrom","beh.military_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.257493697047182,-0.192485380116945,-0.0280127587055614
"milex.beh","eval","effFrom","beh.lnmids_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",0.137114613322007,0.444045569317417,0.027766928990073
"milex.beh","eval","effFrom","beh.milexSpLag_1","",0,NA,1,"Group1",NA,FALSE,0,0,0,",","",7.13077733294163,-0.00382759866694031,-0.00754157642645519
