"ccode1","ccode2","eligible","origin","label","probability"
"452","571",TRUE,0,0,0
"461","571",TRUE,0,0,0
"471","571",TRUE,0,0,0
"475","571",TRUE,0,0,0
"481","571",TRUE,0,0,0
"482","571",TRUE,0,0,0
"483","571",TRUE,0,0,0
"484","571",TRUE,0,0,0
"490","571",TRUE,0,0,0
"500","571",TRUE,0,0,0
"501","571",TRUE,0,0,0
"510","571",TRUE,0,0,0
"516","571",TRUE,0,0,0.001
"517","571",TRUE,0,0,0.002
"522","571",TRUE,0,0,0
"530","571",TRUE,0,0,0
"540","571",TRUE,0,0,0.001
"541","571",TRUE,0,0,0.005
"551","571",TRUE,0,0,0.002
"552","571",TRUE,0,0,0.001
"553","571",TRUE,0,0,0.001
"560","571",TRUE,0,0,0.217
"565","571",TRUE,0,0,0.001
"570","571",TRUE,0,0,0.002
"2","572",TRUE,0,0,0.001
"20","572",TRUE,0,0,0
"31","572",TRUE,0,0,0
"41","572",TRUE,0,0,0
"42","572",TRUE,0,0,0
"51","572",TRUE,0,0,0
"52","572",TRUE,0,0,0
"53","572",TRUE,0,0,0
"70","572",TRUE,0,0,0
"80","572",TRUE,0,0,0
"90","572",TRUE,0,0,0
"91","572",TRUE,0,0,0
"92","572",TRUE,0,0,0
"93","572",TRUE,0,0,0
"94","572",TRUE,0,0,0
"95","572",TRUE,0,0,0
"100","572",TRUE,0,0,0
"101","572",TRUE,0,0,0
"115","572",TRUE,0,0,0
"130","572",TRUE,0,0,0
"135","572",TRUE,0,0,0
"140","572",TRUE,0,0,0.002
"145","572",TRUE,0,0,0
"150","572",TRUE,0,0,0
"155","572",TRUE,0,0,0
"160","572",TRUE,0,0,0.001
"165","572",TRUE,0,0,0
"200","572",TRUE,0,0,0.002
"205","572",TRUE,0,0,0
"210","572",TRUE,0,0,0.001
"211","572",TRUE,0,0,0
"212","572",TRUE,0,0,0
"220","572",TRUE,0,0,0
"225","572",TRUE,0,0,0
"230","572",TRUE,0,0,0.002
"235","572",TRUE,0,0,0
"255","572",TRUE,0,0,0
"260","572",FALSE,NA,NA,0
"290","572",TRUE,0,0,0
"305","572",TRUE,0,0,0
"310","572",TRUE,0,0,0
"316","572",TRUE,0,0,0
"317","572",TRUE,0,0,0
"325","572",TRUE,0,0,0.003
"338","572",TRUE,0,0,0
"339","572",TRUE,0,0,0
"343","572",TRUE,0,0,0
"344","572",TRUE,0,0,0
"345","572",TRUE,0,0,0
"346","572",TRUE,0,0,0
"349","572",TRUE,0,0,0
"350","572",TRUE,0,0,0.001
"352","572",TRUE,0,0,0
"355","572",TRUE,0,0,0
"359","572",TRUE,0,0,0
"360","572",TRUE,0,0,0
"365","572",TRUE,0,0,0
"366","572",TRUE,0,0,0
"367","572",TRUE,0,0,0
"368","572",TRUE,0,0,0
"369","572",TRUE,0,0,0.005
"370","572",TRUE,0,0,0
"371","572",TRUE,0,0,0
"372","572",TRUE,0,0,0
"373","572",TRUE,0,0,0
"375","572",TRUE,0,0,0
"380","572",TRUE,0,0,0
"385","572",TRUE,0,0,0
"390","572",TRUE,0,0,0
"395","572",TRUE,0,0,0
"402","572",TRUE,0,0,0
"404","572",TRUE,0,0,0
"411","572",TRUE,0,0,0
"420","572",TRUE,0,0,0
"432","572",TRUE,0,0,0.002
"433","572",TRUE,0,0,0.001
"434","572",TRUE,0,0,0
"435","572",TRUE,0,0,0
"436","572",TRUE,0,0,0
"437","572",TRUE,0,0,0
"438","572",TRUE,0,0,0
"439","572",TRUE,0,0,0
"450","572",TRUE,0,0,0
"451","572",TRUE,0,0,0
"452","572",TRUE,0,0,0
"461","572",TRUE,0,0,0
"471","572",TRUE,0,0,0
"475","572",TRUE,0,0,0.001
"481","572",TRUE,0,0,0
"482","572",TRUE,0,0,0
"483","572",TRUE,0,0,0
"484","572",TRUE,0,0,0
"490","572",TRUE,0,0,0
"500","572",TRUE,0,0,0
"501","572",TRUE,0,0,0.002
"510","572",TRUE,0,0,0
"516","572",TRUE,0,0,0
"517","572",TRUE,0,0,0
"522","572",TRUE,0,0,0
"530","572",TRUE,0,0,0
"540","572",TRUE,0,0,0
"541","572",TRUE,0,0,0.003
"551","572",TRUE,0,0,0
"552","572",TRUE,0,0,0
"553","572",TRUE,0,0,0.003
"560","572",TRUE,0,0,0.226
"565","572",TRUE,0,0,0
"570","572",TRUE,0,0,0
"571","572",TRUE,0,0,0.001
"2","580",TRUE,0,0,0.001
"20","580",TRUE,0,0,0
"31","580",TRUE,0,0,0
"41","580",TRUE,0,0,0
"42","580",TRUE,0,0,0.001
"51","580",TRUE,0,0,0
"52","580",TRUE,0,0,0
"53","580",TRUE,0,0,0
"70","580",TRUE,0,0,0
"80","580",TRUE,0,0,0
"90","580",TRUE,0,0,0
"91","580",TRUE,0,0,0
"92","580",TRUE,0,0,0
"93","580",TRUE,0,0,0
"94","580",TRUE,0,0,0
"95","580",TRUE,0,0,0
"100","580",TRUE,0,0,0
"101","580",TRUE,0,0,0
"115","580",TRUE,0,0,0
"130","580",TRUE,0,0,0
"135","580",TRUE,0,0,0
"140","580",TRUE,0,0,0.001
"145","580",TRUE,0,0,0
"150","580",TRUE,0,0,0
"155","580",TRUE,0,0,0.001
"160","580",TRUE,0,0,0.001
"165","580",TRUE,0,0,0
"200","580",TRUE,0,0,0.001
"205","580",TRUE,0,0,0
"210","580",TRUE,0,0,0
"211","580",TRUE,0,0,0.001
"212","580",TRUE,0,0,0
"220","580",TRUE,0,0,0.003
"225","580",TRUE,0,0,0
"230","580",TRUE,0,0,0.002
"235","580",TRUE,0,0,0.001
"255","580",TRUE,0,0,0.004
"260","580",FALSE,NA,NA,0
"290","580",TRUE,0,0,0.002
"305","580",TRUE,0,0,0
"310","580",TRUE,0,0,0
"316","580",TRUE,0,0,0
"317","580",TRUE,0,0,0
"325","580",TRUE,0,0,0.005
"338","580",TRUE,0,0,0
"339","580",TRUE,0,0,0
"343","580",TRUE,0,0,0
"344","580",TRUE,0,0,0
"345","580",TRUE,0,0,0
"346","580",TRUE,0,0,0
"349","580",TRUE,0,0,0
"350","580",TRUE,0,0,0.003
"352","580",TRUE,0,0,0
"355","580",TRUE,0,0,0
"359","580",TRUE,0,0,0
"360","580",TRUE,0,0,0
"365","580",TRUE,0,0,0.003
"366","580",TRUE,0,0,0
"367","580",TRUE,0,0,0
"368","580",TRUE,0,0,0
"369","580",TRUE,0,0,0.014
"370","580",TRUE,0,0,0
"371","580",TRUE,0,0,0
"372","580",TRUE,0,0,0
"373","580",TRUE,0,0,0
"375","580",TRUE,0,0,0
"380","580",TRUE,0,0,0
"385","580",TRUE,0,0,0
"390","580",TRUE,0,0,0
"395","580",TRUE,0,0,0
"402","580",TRUE,0,0,0.002
"404","580",TRUE,0,0,0
"411","580",TRUE,0,0,0
"420","580",TRUE,0,0,0
"432","580",TRUE,0,0,0.002
"433","580",TRUE,0,0,0
"434","580",TRUE,0,0,0
"435","580",TRUE,0,0,0.001
"436","580",TRUE,0,0,0
"437","580",TRUE,0,0,0.001
"438","580",TRUE,0,0,0.001
"439","580",TRUE,0,0,0.002
"450","580",TRUE,0,0,0
"451","580",TRUE,0,0,0
"452","580",TRUE,0,0,0.003
"461","580",TRUE,0,0,0.001
"471","580",TRUE,0,0,0.001
"475","580",TRUE,0,0,0.003
"481","580",TRUE,0,0,0.001
"482","580",TRUE,0,0,0
"483","580",TRUE,0,0,0.001
"484","580",TRUE,0,0,0.001
"490","580",TRUE,0,0,0.004
"500","580",TRUE,0,0,0.001
"501","580",TRUE,0,0,0.002
"510","580",TRUE,0,0,0.004
"516","580",TRUE,0,0,0.004
"517","580",TRUE,0,0,0.005
"522","580",TRUE,0,0,0
"530","580",TRUE,0,0,0.002
"540","580",TRUE,0,0,0.004
"541","580",TRUE,0,0,0.008
"551","580",TRUE,0,0,0.001
"552","580",TRUE,0,0,0.002
"553","580",TRUE,0,0,0.005
"560","580",TRUE,0,0,0.122
"565","580",TRUE,0,0,0.007
"570","580",TRUE,0,0,0.001
"571","580",TRUE,0,0,0.002
"572","580",TRUE,0,0,0.001
"2","590",TRUE,0,0,0.001
"20","590",TRUE,0,0,0
"31","590",TRUE,0,0,0
"41","590",TRUE,0,0,0
"42","590",TRUE,0,0,0
"51","590",TRUE,0,0,0
"52","590",TRUE,0,0,0
"53","590",TRUE,0,0,0
"70","590",TRUE,0,0,0
"80","590",TRUE,0,0,0
"90","590",TRUE,0,0,0
"91","590",TRUE,0,0,0
"92","590",TRUE,0,0,0
"93","590",TRUE,0,0,0
"94","590",TRUE,0,0,0
"95","590",TRUE,0,0,0
"100","590",TRUE,0,0,0
"101","590",TRUE,0,0,0
"115","590",TRUE,0,0,0
"130","590",TRUE,0,0,0
"135","590",TRUE,0,0,0
"140","590",TRUE,0,0,0.003
"145","590",TRUE,0,0,0
"150","590",TRUE,0,0,0
"155","590",TRUE,0,0,0.001
"160","590",TRUE,0,0,0.001
"165","590",TRUE,0,0,0
"200","590",TRUE,0,0,0
"205","590",TRUE,0,0,0
"210","590",TRUE,0,0,0.001
"211","590",TRUE,0,0,0.001
"212","590",TRUE,0,0,0
"220","590",TRUE,0,0,0.001
"225","590",TRUE,0,0,0
"230","590",TRUE,0,0,0.003
"235","590",TRUE,0,0,0.001
"255","590",TRUE,0,0,0.002
"260","590",FALSE,NA,NA,0
"290","590",TRUE,0,0,0.001
"305","590",TRUE,0,0,0
"310","590",TRUE,0,0,0
"316","590",TRUE,0,0,0.001
"317","590",TRUE,0,0,0.001
"325","590",TRUE,0,0,0.011
"338","590",TRUE,0,0,0
"339","590",TRUE,0,0,0
"343","590",TRUE,0,0,0
"344","590",TRUE,0,0,0.001
"345","590",TRUE,0,0,0
"346","590",TRUE,0,0,0
"349","590",TRUE,0,0,0
"350","590",TRUE,0,0,0
"352","590",TRUE,0,0,0
"355","590",TRUE,0,0,0
"359","590",TRUE,0,0,0
"360","590",TRUE,0,0,0
"365","590",TRUE,0,0,0.001
"366","590",TRUE,0,0,0
"367","590",TRUE,0,0,0
"368","590",TRUE,0,0,0
"369","590",TRUE,0,0,0.012
"370","590",TRUE,0,0,0
"371","590",TRUE,0,0,0
"372","590",TRUE,0,0,0
"373","590",TRUE,0,0,0
"375","590",TRUE,0,0,0
"380","590",TRUE,0,0,0.001
"385","590",TRUE,0,0,0
"390","590",TRUE,0,0,0
"395","590",TRUE,0,0,0
"402","590",TRUE,0,0,0
"404","590",TRUE,0,0,0
"411","590",TRUE,0,0,0
"420","590",TRUE,0,0,0
"432","590",TRUE,0,0,0
"433","590",TRUE,0,0,0.001
"434","590",TRUE,0,0,0
"435","590",TRUE,0,0,0
"436","590",TRUE,0,0,0.002
"437","590",TRUE,0,0,0
"438","590",TRUE,0,0,0
"439","590",TRUE,0,0,0
"450","590",TRUE,0,0,0
"451","590",TRUE,0,0,0
"452","590",TRUE,0,0,0
"461","590",TRUE,0,0,0
"471","590",TRUE,0,0,0
"475","590",TRUE,0,0,0
"481","590",TRUE,0,0,0
"482","590",TRUE,0,0,0
"483","590",TRUE,0,0,0
"484","590",TRUE,0,0,0
"490","590",TRUE,0,0,0.002
"500","590",TRUE,0,0,0.001
"501","590",TRUE,0,0,0.004
"510","590",TRUE,0,0,0.001
"516","590",TRUE,0,0,0
"517","590",TRUE,0,0,0.001
"522","590",TRUE,0,0,0
"530","590",TRUE,0,0,0
"540","590",TRUE,0,0,0
"541","590",TRUE,0,0,0.001
"551","590",TRUE,0,0,0.001
"552","590",TRUE,0,0,0
"553","590",TRUE,0,0,0
"560","590",TRUE,0,0,0.101
"565","590",TRUE,0,0,0.002
"570","590",TRUE,0,0,0
"571","590",TRUE,0,0,0.001
"572","590",TRUE,0,0,0
"580","590",TRUE,0,0,0.009
"2","600",TRUE,0,0,0
"20","600",TRUE,0,0,0.001
"31","600",TRUE,0,0,0
"41","600",TRUE,0,0,0
"42","600",TRUE,0,0,0
"51","600",TRUE,0,0,0
"52","600",TRUE,0,0,0
"53","600",TRUE,0,0,0.001
"70","600",TRUE,0,0,0
"80","600",TRUE,0,0,0
"90","600",TRUE,0,0,0
"91","600",TRUE,0,0,0
"92","600",TRUE,0,0,0
"93","600",TRUE,0,0,0
"94","600",TRUE,0,0,0
"95","600",TRUE,0,0,0
"100","600",TRUE,0,0,0
"101","600",TRUE,0,0,0
"115","600",TRUE,0,0,0.001
"130","600",TRUE,0,0,0
"135","600",TRUE,0,0,0
"140","600",TRUE,0,0,0.006
"145","600",TRUE,0,0,0
"150","600",TRUE,0,0,0
"155","600",TRUE,0,0,0
"160","600",TRUE,0,0,0.001
"165","600",TRUE,0,0,0
"200","600",TRUE,0,0,0.007
"205","600",TRUE,0,0,0.001
"210","600",TRUE,0,0,0
"211","600",TRUE,0,0,0
"212","600",TRUE,0,0,0
"220","600",TRUE,0,0,0.008
"225","600",TRUE,0,0,0.003
"230","600",TRUE,0,0,0.065
"235","600",TRUE,0,0,0.004
"255","600",TRUE,0,0,0.011
"260","600",FALSE,NA,NA,0
"290","600",TRUE,0,0,0.002
"305","600",TRUE,0,0,0
"310","600",TRUE,0,0,0
"316","600",TRUE,0,0,0.002
"317","600",TRUE,0,0,0.003
"325","600",TRUE,0,0,0.029
"338","600",TRUE,0,0,0
"339","600",TRUE,0,0,0
"343","600",TRUE,0,0,0
"344","600",TRUE,0,0,0.002
"345","600",TRUE,0,0,0
"346","600",TRUE,0,0,0
"349","600",TRUE,0,0,0
"350","600",TRUE,0,0,0
"352","600",TRUE,0,0,0
"355","600",TRUE,0,0,0.001
"359","600",TRUE,0,0,0.001
"360","600",TRUE,0,0,0.001
"365","600",TRUE,0,0,0.008
"366","600",TRUE,0,0,0
"367","600",TRUE,0,0,0
"368","600",TRUE,0,0,0
"369","600",TRUE,0,0,0.023
"370","600",TRUE,0,0,0
"371","600",TRUE,0,0,0
"372","600",TRUE,0,0,0
"373","600",TRUE,0,0,0
"375","600",TRUE,0,0,0
"380","600",TRUE,0,0,0
"385","600",TRUE,0,0,0.002
"390","600",TRUE,0,0,0
"395","600",TRUE,0,0,0
"402","600",TRUE,0,0,0
"404","600",TRUE,0,0,0
"411","600",TRUE,0,0,0
"420","600",TRUE,0,0,0
"432","600",TRUE,0,0,0
"433","600",TRUE,0,0,0.002
"434","600",TRUE,0,0,0
"435","600",TRUE,0,0,0.001
"436","600",TRUE,0,0,0.002
"437","600",TRUE,0,0,0.001
"438","600",TRUE,0,0,0.001
"439","600",TRUE,0,0,0.001
"450","600",TRUE,0,0,0
"451","600",TRUE,0,0,0
"452","600",TRUE,0,0,0.001
"461","600",TRUE,0,0,0
"471","600",TRUE,0,0,0
"475","600",TRUE,0,0,0
"481","600",TRUE,0,0,0
"482","600",TRUE,0,0,0.002
"483","600",TRUE,0,0,0
"484","600",TRUE,0,0,0
"490","600",TRUE,0,0,0
"500","600",TRUE,0,0,0
"501","600",TRUE,0,0,0.002
"510","600",TRUE,0,0,0
"516","600",TRUE,0,0,0
"517","600",TRUE,0,0,0
"522","600",TRUE,0,0,0.001
"530","600",TRUE,0,0,0
"540","600",TRUE,0,0,0
"541","600",TRUE,0,0,0
"551","600",TRUE,0,0,0
"552","600",TRUE,0,0,0
"553","600",TRUE,0,0,0.001
"560","600",TRUE,0,0,0.012
"565","600",TRUE,0,0,0
"570","600",TRUE,0,0,0.001
"571","600",TRUE,0,0,0
"572","600",TRUE,0,0,0
"580","600",TRUE,0,0,0.001
"590","600",TRUE,0,0,0
"2","615",TRUE,0,0,0.001
"20","615",TRUE,0,0,0
"31","615",TRUE,0,0,0
"41","615",TRUE,0,0,0
"42","615",TRUE,0,0,0
"51","615",TRUE,0,0,0
"52","615",TRUE,0,0,0.001
"53","615",TRUE,0,0,0
"70","615",TRUE,0,0,0
"80","615",TRUE,0,0,0
"90","615",TRUE,0,0,0
"91","615",TRUE,0,0,0
"92","615",TRUE,0,0,0
"93","615",TRUE,0,0,0
"94","615",TRUE,0,0,0
"95","615",TRUE,0,0,0
"100","615",TRUE,0,0,0
"101","615",TRUE,0,0,0
"115","615",TRUE,0,0,0
"130","615",TRUE,0,0,0
"135","615",TRUE,0,0,0
"140","615",TRUE,0,0,0
"145","615",TRUE,0,0,0
"150","615",TRUE,0,0,0.001
"155","615",TRUE,0,0,0
"160","615",TRUE,0,0,0
"165","615",TRUE,0,0,0
"200","615",TRUE,0,0,0.003
"205","615",TRUE,0,0,0
"210","615",TRUE,0,0,0.002
"211","615",TRUE,0,0,0.003
"212","615",TRUE,0,0,0
"220","615",TRUE,0,0,0.01
"225","615",TRUE,0,0,0
"230","615",TRUE,0,0,0.022
"235","615",TRUE,1,1,0.844
"255","615",TRUE,0,0,0.005
"260","615",FALSE,NA,NA,0
"290","615",TRUE,0,0,0.003
"305","615",TRUE,0,0,0
"310","615",TRUE,0,0,0
"316","615",TRUE,0,0,0.005
"317","615",TRUE,0,0,0
"325","615",TRUE,1,1,0.999
"338","615",TRUE,0,0,0
"339","615",TRUE,0,0,0
"343","615",TRUE,0,0,0
"344","615",TRUE,0,0,0
"345","615",TRUE,0,0,0.002
"346","615",TRUE,0,0,0
"349","615",TRUE,0,0,0
"350","615",TRUE,0,0,0.002
"352","615",TRUE,0,0,0
"355","615",TRUE,0,0,0.001
"359","615",TRUE,0,0,0
"360","615",TRUE,0,0,0.001
"365","615",TRUE,0,0,0.006
"366","615",TRUE,0,0,0
"367","615",TRUE,0,0,0
"368","615",TRUE,0,0,0
"369","615",TRUE,0,0,0.019
"370","615",TRUE,0,0,0
"371","615",TRUE,0,0,0
"372","615",TRUE,0,0,0
"373","615",TRUE,0,0,0
"375","615",TRUE,0,0,0.001
"380","615",TRUE,0,0,0.001
"385","615",TRUE,0,0,0
"390","615",TRUE,0,0,0.001
"395","615",TRUE,0,0,0
"402","615",TRUE,0,0,0.003
"404","615",TRUE,0,0,0.001
"411","615",TRUE,0,0,0
"420","615",TRUE,0,0,0
"432","615",TRUE,0,0,0
"433","615",TRUE,0,0,0.001
"434","615",TRUE,0,0,0
"435","615",TRUE,0,0,0.001
"436","615",TRUE,0,0,0
"437","615",TRUE,0,0,0
"438","615",TRUE,0,0,0.002
"439","615",TRUE,0,0,0
"450","615",TRUE,0,0,0
"451","615",TRUE,0,0,0.002
"452","615",TRUE,0,0,0
"461","615",TRUE,0,0,0.001
"471","615",TRUE,0,0,0.001
"475","615",TRUE,0,0,0.002
"481","615",TRUE,0,0,0
"482","615",TRUE,0,0,0
"483","615",TRUE,0,0,0.001
"484","615",TRUE,0,0,0
"490","615",TRUE,0,0,0
"500","615",TRUE,0,0,0.001
"501","615",TRUE,0,0,0
"510","615",TRUE,0,0,0
"516","615",TRUE,0,0,0.001
"517","615",TRUE,0,0,0
"522","615",TRUE,0,0,0
"530","615",TRUE,0,0,0.001
"540","615",TRUE,0,0,0
"541","615",TRUE,0,0,0
"551","615",TRUE,0,0,0
"552","615",TRUE,0,0,0
"553","615",TRUE,0,0,0
"560","615",TRUE,0,0,0.019
"565","615",TRUE,0,0,0
"570","615",TRUE,0,0,0
"571","615",TRUE,0,0,0
"572","615",TRUE,0,0,0
"580","615",TRUE,0,0,0
"590","615",TRUE,0,0,0.001
"600","615",TRUE,0,0,0.008
"2","616",TRUE,0,0,0.003
"20","616",TRUE,0,0,0
"31","616",TRUE,0,0,0
"41","616",TRUE,0,0,0
"42","616",TRUE,0,0,0
"51","616",TRUE,0,0,0
"52","616",TRUE,0,0,0.001
"53","616",TRUE,0,0,0
"70","616",TRUE,0,0,0.001
"80","616",TRUE,0,0,0
"90","616",TRUE,0,0,0
"91","616",TRUE,0,0,0
"92","616",TRUE,0,0,0
"93","616",TRUE,0,0,0
"94","616",TRUE,0,0,0
"95","616",TRUE,0,0,0
"100","616",TRUE,0,0,0
"101","616",TRUE,0,0,0
"115","616",TRUE,0,0,0
"130","616",TRUE,0,0,0
"135","616",TRUE,0,0,0
"140","616",TRUE,0,0,0.002
"145","616",TRUE,0,0,0
"150","616",TRUE,0,0,0
"155","616",TRUE,0,0,0
"160","616",TRUE,0,0,0.001
"165","616",TRUE,0,0,0
"200","616",TRUE,0,0,0.007
"205","616",TRUE,0,0,0
"210","616",TRUE,0,0,0
"211","616",TRUE,0,0,0
"212","616",TRUE,0,0,0.001
"220","616",TRUE,0,0,0.014
"225","616",TRUE,0,0,0.002
"230","616",TRUE,1,1,0.997
"235","616",TRUE,0,0,0.002
"255","616",TRUE,1,1,0.963
"260","616",FALSE,NA,NA,0
"290","616",TRUE,0,0,0.009
"305","616",TRUE,0,0,0
"310","616",TRUE,0,0,0.001
"316","616",TRUE,1,1,0.99
"317","616",TRUE,0,0,0.002
"325","616",TRUE,0,0,0.065
"338","616",TRUE,0,0,0
"339","616",TRUE,0,0,0
"343","616",TRUE,0,0,0
"344","616",TRUE,0,0,0
"345","616",TRUE,0,0,0
"346","616",TRUE,0,0,0
"349","616",TRUE,0,0,0.001
"350","616",TRUE,1,1,0.973
"352","616",TRUE,0,0,0.001
"355","616",TRUE,0,0,0.003
"359","616",TRUE,0,0,0
"360","616",TRUE,0,0,0.001
"365","616",TRUE,0,0,0.013
"366","616",TRUE,0,0,0
"367","616",TRUE,0,0,0
"368","616",TRUE,0,0,0
"369","616",TRUE,0,0,0.06
"370","616",TRUE,0,0,0
"371","616",TRUE,0,0,0
"372","616",TRUE,0,0,0
"373","616",TRUE,0,0,0
"375","616",TRUE,0,0,0
"380","616",TRUE,0,0,0.001
"385","616",TRUE,0,0,0
"390","616",TRUE,0,0,0
"395","616",TRUE,0,0,0
"402","616",TRUE,0,0,0
"404","616",TRUE,0,0,0
"411","616",TRUE,0,0,0.001
"420","616",TRUE,0,0,0
"432","616",TRUE,0,0,0.001
"433","616",TRUE,0,0,0.001
"434","616",TRUE,0,0,0.001
"435","616",TRUE,0,0,0
"436","616",TRUE,0,0,0.001
"437","616",TRUE,0,0,0
"438","616",TRUE,0,0,0
"439","616",TRUE,0,0,0.001
"450","616",TRUE,0,0,0
"451","616",TRUE,0,0,0
"452","616",TRUE,0,0,0
"461","616",TRUE,0,0,0
"471","616",TRUE,0,0,0
"475","616",TRUE,0,0,0.001
"481","616",TRUE,0,0,0
"482","616",TRUE,0,0,0.002
"483","616",TRUE,0,0,0
"484","616",TRUE,0,0,0.001
"490","616",TRUE,0,0,0
"500","616",TRUE,0,0,0
"501","616",TRUE,0,0,0
"510","616",TRUE,0,0,0
"516","616",TRUE,0,0,0.002
"517","616",TRUE,0,0,0.001
"522","616",TRUE,0,0,0
"530","616",TRUE,0,0,0
"540","616",TRUE,0,0,0.001
"541","616",TRUE,0,0,0.001
"551","616",TRUE,0,0,0
"552","616",TRUE,0,0,0.001
"553","616",TRUE,0,0,0
"560","616",TRUE,1,1,0.999
"565","616",TRUE,0,0,0
"570","616",TRUE,0,0,0
"571","616",TRUE,0,0,0
"572","616",TRUE,0,0,0
"580","616",TRUE,0,0,0.001
"590","616",TRUE,0,0,0
"600","616",TRUE,0,0,0.003
"615","616",TRUE,0,0,0.002
"2","625",TRUE,0,0,0.002
"20","625",TRUE,0,0,0.001
"31","625",TRUE,0,0,0
"41","625",TRUE,0,0,0
"42","625",TRUE,0,0,0
"51","625",TRUE,0,0,0
"52","625",TRUE,0,0,0
"53","625",TRUE,0,0,0
"70","625",TRUE,0,0,0
"80","625",TRUE,0,0,0
"90","625",TRUE,0,0,0
"91","625",TRUE,0,0,0
"92","625",TRUE,0,0,0
"93","625",TRUE,0,0,0
"94","625",TRUE,0,0,0
"95","625",TRUE,0,0,0
"100","625",TRUE,0,0,0
"101","625",TRUE,0,0,0
"115","625",TRUE,0,0,0
"130","625",TRUE,0,0,0
"135","625",TRUE,0,0,0
"140","625",TRUE,0,0,0
"145","625",TRUE,0,0,0
"150","625",TRUE,0,0,0
"155","625",TRUE,0,0,0
"160","625",TRUE,0,0,0
"165","625",TRUE,0,0,0.001
"200","625",TRUE,0,0,0
"205","625",TRUE,0,0,0
"210","625",TRUE,0,0,0
"211","625",TRUE,0,0,0
"212","625",TRUE,0,0,0
"220","625",TRUE,0,0,0
"225","625",TRUE,0,0,0.001
"230","625",TRUE,0,0,0
"235","625",TRUE,0,0,0
"255","625",TRUE,0,0,0
"260","625",FALSE,NA,NA,0
"290","625",TRUE,0,0,0.001
"305","625",TRUE,0,0,0
"310","625",TRUE,0,0,0
"316","625",TRUE,0,0,0
"317","625",TRUE,0,0,0
"325","625",TRUE,0,0,0.004
"338","625",TRUE,0,0,0
"339","625",TRUE,0,0,0
"343","625",TRUE,0,0,0
"344","625",TRUE,0,0,0.001
"345","625",TRUE,0,0,0
"346","625",TRUE,0,0,0.001
"349","625",TRUE,0,0,0
"350","625",TRUE,0,0,0
"352","625",TRUE,0,0,0
"355","625",TRUE,0,0,0
"359","625",TRUE,0,0,0
"360","625",TRUE,0,0,0.001
"365","625",TRUE,0,0,0.003
"366","625",TRUE,0,0,0
"367","625",TRUE,0,0,0
"368","625",TRUE,0,0,0
"369","625",TRUE,0,0,0.004
"370","625",TRUE,0,0,0
"371","625",TRUE,0,0,0
"372","625",TRUE,0,0,0
"373","625",TRUE,0,0,0
"375","625",TRUE,0,0,0
"380","625",TRUE,0,0,0
"385","625",TRUE,0,0,0
"390","625",TRUE,0,0,0
"395","625",TRUE,0,0,0
"402","625",TRUE,0,0,0
"404","625",TRUE,0,0,0.001
"411","625",TRUE,0,0,0.002
"420","625",TRUE,0,0,0
"432","625",TRUE,0,0,0.003
"433","625",TRUE,0,0,0
"434","625",TRUE,0,0,0
"435","625",TRUE,0,0,0
"436","625",TRUE,0,0,0.001
"437","625",TRUE,0,0,0
"438","625",TRUE,0,0,0
"439","625",TRUE,0,0,0
"450","625",TRUE,0,0,0
"451","625",TRUE,0,0,0
"452","625",TRUE,0,0,0
"461","625",TRUE,0,0,0
"471","625",TRUE,0,0,0
"475","625",TRUE,0,0,0.001
"481","625",TRUE,0,0,0
"482","625",TRUE,0,0,0.001
"483","625",TRUE,0,0,0.001
"484","625",TRUE,0,0,0.001
"490","625",TRUE,0,0,0
"500","625",TRUE,0,0,0.003
"501","625",TRUE,0,0,0.004
"510","625",TRUE,0,0,0
"516","625",TRUE,0,0,0
"517","625",TRUE,0,0,0
"522","625",TRUE,0,0,0
"530","625",TRUE,0,0,0
"540","625",TRUE,0,0,0
"541","625",TRUE,0,0,0
"551","625",TRUE,0,0,0
"552","625",TRUE,0,0,0.001
"553","625",TRUE,0,0,0.001
"560","625",TRUE,0,0,0.017
"565","625",TRUE,0,0,0.001
"570","625",TRUE,0,0,0.001
"571","625",TRUE,0,0,0
"572","625",TRUE,0,0,0
"580","625",TRUE,0,0,0.001
"590","625",TRUE,0,0,0
"600","625",TRUE,0,0,0
"615","625",TRUE,0,0,0
"616","625",TRUE,0,0,0
"2","630",TRUE,0,0,0
"20","630",TRUE,0,0,0
"31","630",TRUE,0,0,0
"41","630",TRUE,0,0,0
"42","630",TRUE,0,0,0
"51","630",TRUE,0,0,0
"52","630",TRUE,0,0,0
"53","630",TRUE,0,0,0.001
"70","630",TRUE,0,0,0
"80","630",TRUE,0,0,0
"90","630",TRUE,0,0,0
"91","630",TRUE,0,0,0
"92","630",TRUE,0,0,0
"93","630",TRUE,0,0,0
"94","630",TRUE,0,0,0
"95","630",TRUE,0,0,0
"100","630",TRUE,0,0,0
"101","630",TRUE,0,0,0
"115","630",TRUE,0,0,0
"130","630",TRUE,0,0,0
"135","630",TRUE,0,0,0
"140","630",TRUE,0,0,0
"145","630",TRUE,0,0,0
"150","630",TRUE,0,0,0
"155","630",TRUE,0,0,0
"160","630",TRUE,0,0,0
"165","630",TRUE,0,0,0
"200","630",TRUE,0,0,0
"205","630",TRUE,0,0,0
"210","630",TRUE,0,0,0
"211","630",TRUE,0,0,0
"212","630",TRUE,0,0,0
"220","630",TRUE,0,0,0
