"ccode1","ccode2","eligible","origin","label","probability"
"155","652",TRUE,0,0,0
"160","652",TRUE,0,0,0
"165","652",TRUE,0,0,0
"200","652",TRUE,0,0,0
"205","652",TRUE,0,0,0
"210","652",TRUE,0,0,0
"211","652",TRUE,0,0,0.001
"212","652",TRUE,0,0,0
"220","652",TRUE,0,0,0.015
"225","652",TRUE,0,0,0
"230","652",TRUE,0,0,0.003
"235","652",TRUE,0,0,0
"255","652",TRUE,0,0,0.002
"260","652",FALSE,NA,NA,0
"290","652",TRUE,0,0,0.006
"305","652",TRUE,0,0,0.002
"310","652",TRUE,0,0,0.001
"316","652",TRUE,0,0,0.01
"317","652",TRUE,0,0,0.005
"325","652",TRUE,0,0,0.001
"338","652",TRUE,0,0,0
"339","652",TRUE,0,0,0
"343","652",TRUE,0,0,0
"344","652",TRUE,0,0,0.002
"345","652",TRUE,0,0,0
"346","652",TRUE,0,0,0
"349","652",TRUE,0,0,0.001
"350","652",TRUE,0,0,0
"352","652",TRUE,0,0,0
"355","652",TRUE,0,0,0.007
"359","652",TRUE,0,0,0.001
"360","652",TRUE,0,0,0.009
"365","652",TRUE,0,0,0.099
"366","652",TRUE,0,0,0.001
"367","652",TRUE,0,0,0.001
"368","652",TRUE,0,0,0.002
"369","652",TRUE,0,0,0.07
"370","652",TRUE,1,1,0.786
"371","652",TRUE,0,0,0
"372","652",TRUE,0,0,0
"373","652",TRUE,0,0,0
"375","652",TRUE,0,0,0.001
"380","652",TRUE,0,0,0
"385","652",TRUE,0,0,0
"390","652",TRUE,0,0,0
"395","652",TRUE,0,0,0
"402","652",TRUE,0,0,0
"404","652",TRUE,0,0,0.001
"411","652",TRUE,0,0,0
"420","652",TRUE,0,0,0.001
"432","652",TRUE,0,0,0
"433","652",TRUE,0,0,0.002
"434","652",TRUE,0,0,0
"435","652",TRUE,0,0,0
"436","652",TRUE,0,0,0
"437","652",TRUE,0,0,0
"438","652",TRUE,0,0,0.001
"439","652",TRUE,0,0,0
"450","652",TRUE,0,0,0
"451","652",TRUE,0,0,0
"452","652",TRUE,0,0,0
"461","652",TRUE,0,0,0
"471","652",TRUE,0,0,0
"475","652",TRUE,0,0,0
"481","652",TRUE,0,0,0
"482","652",TRUE,0,0,0
"483","652",TRUE,0,0,0.001
"484","652",TRUE,0,0,0
"490","652",TRUE,0,0,0
"500","652",TRUE,0,0,0.002
"501","652",TRUE,0,0,0
"510","652",TRUE,0,0,0
"516","652",TRUE,0,0,0
"517","652",TRUE,0,0,0
"522","652",TRUE,0,0,0.001
"530","652",TRUE,0,0,0
"540","652",TRUE,0,0,0
"541","652",TRUE,0,0,0
"551","652",TRUE,0,0,0.001
"552","652",TRUE,0,0,0.001
"553","652",TRUE,0,0,0
"560","652",TRUE,0,0,0.012
"565","652",TRUE,0,0,0
"570","652",TRUE,0,0,0
"571","652",TRUE,0,0,0
"572","652",TRUE,0,0,0
"580","652",TRUE,0,0,0
"590","652",TRUE,0,0,0
"600","652",TRUE,0,0,0
"615","652",TRUE,0,0,0.002
"616","652",TRUE,0,0,0.001
"625","652",TRUE,0,0,0.001
"630","652",TRUE,0,1,0.001
"640","652",TRUE,1,1,0.984
"645","652",TRUE,0,0,0.005
"651","652",TRUE,0,0,0.004
"2","660",TRUE,0,0,0.003
"20","660",TRUE,0,0,0
"31","660",TRUE,0,0,0
"41","660",TRUE,0,0,0
"42","660",TRUE,0,0,0
"51","660",TRUE,0,0,0
"52","660",TRUE,0,0,0
"53","660",TRUE,0,0,0
"70","660",TRUE,0,0,0
"80","660",TRUE,0,0,0
"90","660",TRUE,0,0,0
"91","660",TRUE,0,0,0
"92","660",TRUE,0,0,0
"93","660",TRUE,0,0,0
"94","660",TRUE,0,0,0
"95","660",TRUE,0,0,0
"100","660",TRUE,0,0,0
"101","660",TRUE,0,0,0
"115","660",TRUE,0,0,0
"130","660",TRUE,0,0,0.001
"135","660",TRUE,0,0,0
"140","660",TRUE,0,0,0.001
"145","660",TRUE,0,0,0.001
"150","660",TRUE,0,0,0
"155","660",TRUE,0,0,0
"160","660",TRUE,0,0,0
"165","660",TRUE,0,0,0
"200","660",TRUE,0,0,0.002
"205","660",TRUE,0,0,0
"210","660",TRUE,0,0,0
"211","660",TRUE,0,0,0
"212","660",TRUE,0,0,0
"220","660",TRUE,0,0,0
"225","660",TRUE,0,0,0.001
"230","660",TRUE,0,0,0.003
"235","660",TRUE,0,0,0
"255","660",TRUE,0,0,0
"260","660",FALSE,NA,NA,0
"290","660",TRUE,0,0,0.002
"305","660",TRUE,0,0,0
"310","660",TRUE,0,0,0
"316","660",TRUE,0,0,0.005
"317","660",TRUE,0,0,0
"325","660",TRUE,1,1,0.92
"338","660",TRUE,0,0,0
"339","660",TRUE,0,0,0
"343","660",TRUE,0,0,0
"344","660",TRUE,0,0,0
"345","660",TRUE,0,0,0.001
"346","660",TRUE,0,0,0
"349","660",TRUE,0,0,0
"350","660",TRUE,0,0,0.001
"352","660",TRUE,0,0,0.001
"355","660",TRUE,0,0,0.004
"359","660",TRUE,0,0,0
"360","660",TRUE,0,0,0.002
"365","660",TRUE,0,0,0.005
"366","660",TRUE,0,0,0
"367","660",TRUE,0,0,0
"368","660",TRUE,0,0,0
"369","660",TRUE,0,0,0.024
"370","660",TRUE,0,0,0
"371","660",TRUE,1,1,0.564
"372","660",TRUE,0,0,0
"373","660",TRUE,0,0,0
"375","660",TRUE,0,0,0
"380","660",TRUE,0,0,0.001
"385","660",TRUE,0,0,0
"390","660",TRUE,0,0,0
"395","660",TRUE,0,0,0
"402","660",TRUE,0,0,0
"404","660",TRUE,0,0,0
"411","660",TRUE,0,0,0
"420","660",TRUE,0,0,0
"432","660",TRUE,0,0,0
"433","660",TRUE,0,0,0
"434","660",TRUE,0,0,0
"435","660",TRUE,0,0,0
"436","660",TRUE,0,0,0
"437","660",TRUE,0,0,0.001
"438","660",TRUE,0,0,0
"439","660",TRUE,0,0,0
"450","660",TRUE,0,0,0.001
"451","660",TRUE,0,0,0
"452","660",TRUE,0,0,0
"461","660",TRUE,0,0,0
"471","660",TRUE,0,0,0
"475","660",TRUE,0,0,0
"481","660",TRUE,0,0,0
"482","660",TRUE,0,0,0
"483","660",TRUE,0,0,0.004
"484","660",TRUE,0,0,0
"490","660",TRUE,0,0,0
"500","660",TRUE,0,0,0
"501","660",TRUE,0,0,0.001
"510","660",TRUE,0,0,0
"516","660",TRUE,0,0,0
"517","660",TRUE,0,0,0
"522","660",TRUE,0,0,0
"530","660",TRUE,0,0,0
"540","660",TRUE,0,0,0
"541","660",TRUE,0,0,0
"551","660",TRUE,0,0,0.001
"552","660",TRUE,0,0,0
"553","660",TRUE,0,0,0
"560","660",TRUE,0,0,0.013
"565","660",TRUE,0,0,0
"570","660",TRUE,0,0,0
"571","660",TRUE,0,0,0
"572","660",TRUE,0,0,0
"580","660",TRUE,0,0,0
"590","660",TRUE,0,0,0
"600","660",TRUE,0,0,0.001
"615","660",TRUE,0,0,0.001
"616","660",TRUE,0,0,0
"625","660",TRUE,0,0,0
"630","660",TRUE,0,0,0
"640","660",TRUE,0,0,0.009
"645","660",TRUE,0,0,0.002
"651","660",TRUE,0,0,0.001
"652","660",TRUE,0,0,0
"2","663",TRUE,0,0,0.002
"20","663",TRUE,0,0,0
"31","663",TRUE,0,0,0
"41","663",TRUE,0,0,0
"42","663",TRUE,0,0,0
"51","663",TRUE,0,0,0
"52","663",TRUE,0,0,0
"53","663",TRUE,0,0,0
"70","663",TRUE,0,0,0
"80","663",TRUE,0,0,0
"90","663",TRUE,0,0,0
"91","663",TRUE,0,0,0
"92","663",TRUE,0,0,0
"93","663",TRUE,0,0,0
"94","663",TRUE,0,0,0
"95","663",TRUE,0,0,0
"100","663",TRUE,0,0,0
"101","663",TRUE,0,0,0
"115","663",TRUE,0,0,0
"130","663",TRUE,0,0,0
"135","663",TRUE,0,0,0.002
"140","663",TRUE,0,0,0.001
"145","663",TRUE,0,0,0
"150","663",TRUE,0,0,0
"155","663",TRUE,0,0,0.002
"160","663",TRUE,0,0,0.001
"165","663",TRUE,0,0,0
"200","663",TRUE,0,0,0.006
"205","663",TRUE,0,0,0
"210","663",TRUE,0,0,0.003
"211","663",TRUE,0,0,0.001
"212","663",TRUE,0,0,0
"220","663",TRUE,0,0,0.032
"225","663",TRUE,0,0,0
"230","663",TRUE,0,0,0.01
"235","663",TRUE,0,0,0.001
"255","663",TRUE,0,0,0.009
"260","663",FALSE,NA,NA,0
"290","663",TRUE,0,0,0.016
"305","663",TRUE,0,0,0
"310","663",TRUE,0,0,0.001
"316","663",TRUE,0,0,0.008
"317","663",TRUE,0,0,0.007
"325","663",TRUE,1,1,0.997
"338","663",TRUE,0,0,0
"339","663",TRUE,0,0,0
"343","663",TRUE,0,0,0.001
"344","663",TRUE,0,0,0
"345","663",TRUE,0,0,0.002
"346","663",TRUE,0,0,0
"349","663",TRUE,0,0,0.001
"350","663",TRUE,0,0,0.007
"352","663",TRUE,0,0,0.003
"355","663",TRUE,0,0,0.006
"359","663",TRUE,0,0,0.002
"360","663",TRUE,1,1,0.986
"365","663",TRUE,1,1,0.998
"366","663",TRUE,0,0,0
"367","663",TRUE,0,0,0
"368","663",TRUE,0,0,0
"369","663",TRUE,0,0,0.099
"370","663",TRUE,0,0,0
"371","663",TRUE,0,0,0.001
"372","663",TRUE,0,0,0.003
"373","663",TRUE,0,0,0
"375","663",TRUE,0,0,0.001
"380","663",TRUE,0,0,0.006
"385","663",TRUE,0,0,0
"390","663",TRUE,0,0,0
"395","663",TRUE,0,0,0
"402","663",TRUE,0,0,0.001
"404","663",TRUE,0,0,0
"411","663",TRUE,0,0,0
"420","663",TRUE,0,0,0
"432","663",TRUE,0,0,0
"433","663",TRUE,0,0,0
"434","663",TRUE,0,0,0
"435","663",TRUE,0,0,0
"436","663",TRUE,0,0,0.001
"437","663",TRUE,0,0,0
"438","663",TRUE,0,0,0
"439","663",TRUE,0,0,0
"450","663",TRUE,0,0,0
"451","663",TRUE,0,0,0
"452","663",TRUE,0,0,0
"461","663",TRUE,0,0,0
"471","663",TRUE,0,0,0
"475","663",TRUE,0,0,0
"481","663",TRUE,0,0,0.001
"482","663",TRUE,0,0,0
"483","663",TRUE,0,0,0.001
"484","663",TRUE,0,0,0
"490","663",TRUE,0,0,0.002
"500","663",TRUE,0,0,0.001
"501","663",TRUE,0,0,0
"510","663",TRUE,0,0,0
"516","663",TRUE,0,0,0
"517","663",TRUE,0,0,0.001
"522","663",TRUE,0,0,0.001
"530","663",TRUE,0,0,0
"540","663",TRUE,0,0,0.003
"541","663",TRUE,0,0,0.001
"551","663",TRUE,0,0,0.001
"552","663",TRUE,0,0,0
"553","663",TRUE,0,0,0
"560","663",TRUE,1,1,0.999
"565","663",TRUE,0,0,0
"570","663",TRUE,0,0,0
"571","663",TRUE,0,0,0
"572","663",TRUE,0,0,0
"580","663",TRUE,0,0,0
"590","663",TRUE,0,0,0.001
"600","663",TRUE,0,0,0.001
"615","663",TRUE,0,0,0.001
"616","663",TRUE,0,0,0
"625","663",TRUE,0,0,0
"630","663",TRUE,0,0,0
"640","663",TRUE,0,0,0.103
"645","663",TRUE,0,0,0.002
"651","663",TRUE,0,0,0.008
"652","663",TRUE,0,0,0.007
"660","663",TRUE,0,0,0.008
"2","666",TRUE,1,1,0.979
"20","666",TRUE,0,0,0
"31","666",TRUE,0,0,0
"41","666",TRUE,0,0,0
"42","666",TRUE,0,0,0.001
"51","666",TRUE,0,0,0
"52","666",TRUE,0,0,0
"53","666",TRUE,0,0,0
"70","666",TRUE,0,0,0
"80","666",TRUE,0,0,0.002
"90","666",TRUE,0,0,0
"91","666",TRUE,0,0,0
"92","666",TRUE,0,0,0
"93","666",TRUE,0,0,0
"94","666",TRUE,0,0,0
"95","666",TRUE,0,0,0.001
"100","666",TRUE,0,0,0
"101","666",TRUE,0,0,0
"115","666",TRUE,0,0,0.001
"130","666",TRUE,0,0,0
"135","666",TRUE,0,0,0
"140","666",TRUE,0,0,0
"145","666",TRUE,0,0,0
"150","666",TRUE,0,0,0
"155","666",TRUE,0,0,0
"160","666",TRUE,0,0,0
"165","666",TRUE,0,0,0
"200","666",TRUE,0,0,0.025
"205","666",TRUE,0,0,0.001
"210","666",TRUE,0,0,0
"211","666",TRUE,0,0,0
"212","666",TRUE,0,0,0
"220","666",TRUE,0,0,0.027
"225","666",TRUE,0,0,0.001
"230","666",TRUE,0,0,0.021
"235","666",TRUE,0,0,0.004
"255","666",TRUE,0,0,0.022
"260","666",FALSE,NA,NA,0
"290","666",TRUE,1,1,0.999
"305","666",TRUE,0,0,0.002
"310","666",TRUE,0,0,0.001
"316","666",TRUE,0,0,0.023
"317","666",TRUE,0,0,0.011
"325","666",TRUE,0,0,0.043
"338","666",TRUE,0,0,0.001
"339","666",TRUE,0,0,0.004
"343","666",TRUE,0,0,0.002
"344","666",TRUE,0,0,0
"345","666",TRUE,0,0,0
"346","666",TRUE,0,0,0
"349","666",TRUE,1,1,0.994
"350","666",TRUE,0,0,0.053
"352","666",TRUE,0,0,0
"355","666",TRUE,1,0,0.991
"359","666",TRUE,0,0,0.01
"360","666",TRUE,0,0,0.012
"365","666",TRUE,0,0,0.021
"366","666",TRUE,0,0,0.001
"367","666",TRUE,1,1,0.975
"368","666",TRUE,0,0,0.003
"369","666",TRUE,0,0,0.064
"370","666",TRUE,0,0,0
"371","666",TRUE,0,0,0.002
"372","666",TRUE,0,0,0.006
"373","666",TRUE,0,0,0.003
"375","666",TRUE,0,0,0.01
"380","666",TRUE,0,0,0
"385","666",TRUE,0,0,0
"390","666",TRUE,0,0,0.003
"395","666",TRUE,0,0,0.001
"402","666",TRUE,0,0,0
"404","666",TRUE,0,0,0
"411","666",TRUE,0,0,0
"420","666",TRUE,0,0,0.001
"432","666",TRUE,0,0,0
"433","666",TRUE,0,0,0.001
"434","666",TRUE,0,0,0.002
"435","666",TRUE,0,0,0
"436","666",TRUE,0,0,0
"437","666",TRUE,0,0,0
"438","666",TRUE,0,0,0
"439","666",TRUE,0,0,0.001
"450","666",TRUE,0,0,0.001
"451","666",TRUE,0,0,0.002
"452","666",TRUE,0,0,0.001
"461","666",TRUE,0,0,0.001
"471","666",TRUE,0,0,0.001
"475","666",TRUE,0,0,0
"481","666",TRUE,0,0,0
"482","666",TRUE,0,0,0
"483","666",TRUE,0,0,0
"484","666",TRUE,0,0,0
"490","666",TRUE,0,0,0
"500","666",TRUE,0,0,0
"501","666",TRUE,0,0,0.001
"510","666",TRUE,0,0,0
"516","666",TRUE,0,0,0
"517","666",TRUE,0,0,0
"522","666",TRUE,0,0,0
"530","666",TRUE,0,0,0
"540","666",TRUE,0,0,0
"541","666",TRUE,0,0,0
"551","666",TRUE,0,0,0
"552","666",TRUE,0,0,0
"553","666",TRUE,0,0,0
"560","666",TRUE,0,0,0.008
"565","666",TRUE,0,0,0
"570","666",TRUE,0,0,0
"571","666",TRUE,0,0,0
"572","666",TRUE,0,0,0
"580","666",TRUE,0,0,0
"590","666",TRUE,0,0,0.001
"600","666",TRUE,0,0,0.002
"615","666",TRUE,0,0,0
"616","666",TRUE,0,0,0
"625","666",TRUE,0,0,0.001
"630","666",TRUE,0,0,0
"640","666",TRUE,0,0,0.164
"645","666",TRUE,0,0,0
"651","666",TRUE,0,0,0.006
"652","666",TRUE,0,0,0.002
"660","666",TRUE,0,0,0
"663","666",TRUE,0,0,0.002
"2","670",TRUE,0,0,0.011
"20","670",TRUE,0,0,0
"31","670",TRUE,0,0,0
"41","670",TRUE,0,0,0
"42","670",TRUE,0,0,0.001
"51","670",TRUE,0,0,0.001
"52","670",TRUE,0,0,0
"53","670",TRUE,0,0,0.001
"70","670",TRUE,0,0,0
"80","670",TRUE,0,0,0.001
"90","670",TRUE,0,0,0
"91","670",TRUE,0,0,0
"92","670",TRUE,0,0,0
"93","670",TRUE,0,0,0
"94","670",TRUE,0,0,0
"95","670",TRUE,0,0,0
"100","670",TRUE,0,0,0
"101","670",TRUE,0,0,0.001
"115","670",TRUE,0,0,0
"130","670",TRUE,0,0,0
"135","670",TRUE,0,0,0
"140","670",TRUE,0,0,0.006
"145","670",TRUE,0,0,0
"150","670",TRUE,0,0,0
"155","670",TRUE,0,0,0.001
"160","670",TRUE,0,0,0.001
"165","670",TRUE,0,0,0
"200","670",TRUE,0,0,0.017
"205","670",TRUE,0,0,0
"210","670",TRUE,0,0,0.001
"211","670",TRUE,0,0,0.002
"212","670",TRUE,0,0,0
"220","670",TRUE,0,0,0.017
"225","670",TRUE,0,0,0.002
"230","670",TRUE,0,0,0.034
"235","670",TRUE,0,0,0
"255","670",TRUE,0,0,0.022
"260","670",FALSE,NA,NA,0
"290","670",TRUE,0,0,0.01
"305","670",TRUE,0,0,0
"310","670",TRUE,0,0,0.002
"316","670",TRUE,0,0,0.007
"317","670",TRUE,0,0,0.003
"325","670",TRUE,1,1,0.998
"338","670",TRUE,0,0,0
"339","670",TRUE,0,0,0.001
"343","670",TRUE,0,0,0
"344","670",TRUE,0,0,0.001
"345","670",TRUE,0,0,0
"346","670",TRUE,0,0,0
"349","670",TRUE,0,0,0.001
"350","670",TRUE,0,0,0
"352","670",TRUE,0,0,0
"355","670",TRUE,0,0,0.007
"359","670",TRUE,0,0,0
"360","670",TRUE,0,0,0.002
"365","670",TRUE,0,0,0.016
"366","670",TRUE,0,0,0.001
"367","670",TRUE,0,0,0
"368","670",TRUE,0,0,0
"369","670",TRUE,0,0,0.063
"370","670",TRUE,0,0,0
"371","670",TRUE,0,0,0
"372","670",TRUE,0,0,0
"373","670",TRUE,0,0,0
"375","670",TRUE,0,0,0.001
"380","670",TRUE,1,1,0.978
"385","670",TRUE,0,0,0.001
"390","670",TRUE,0,0,0
"395","670",TRUE,0,0,0
"402","670",TRUE,0,0,0.001
"404","670",TRUE,0,0,0.002
"411","670",TRUE,0,0,0
"420","670",TRUE,0,0,0
"432","670",TRUE,0,0,0.001
"433","670",TRUE,0,0,0.002
"434","670",TRUE,0,0,0.001
"435","670",TRUE,0,0,0.001
"436","670",TRUE,0,0,0
"437","670",TRUE,0,0,0
"438","670",TRUE,0,0,0.001
"439","670",TRUE,0,0,0.001
"450","670",TRUE,0,0,0
"451","670",TRUE,0,0,0.001
"452","670",TRUE,0,0,0
"461","670",TRUE,0,0,0.001
"471","670",TRUE,0,0,0
"475","670",TRUE,0,0,0.007
"481","670",TRUE,0,0,0.004
"482","670",TRUE,0,0,0.003
"483","670",TRUE,0,0,0.001
"484","670",TRUE,0,0,0
"490","670",TRUE,0,0,0.006
"500","670",TRUE,0,0,0.001
"501","670",TRUE,0,0,0
"510","670",TRUE,0,0,0
"516","670",TRUE,0,0,0.002
"517","670",TRUE,0,0,0.006
"522","670",TRUE,0,0,0.01
"530","670",TRUE,0,0,0.001
"540","670",TRUE,0,0,0.001
"541","670",TRUE,0,0,0.002
"551","670",TRUE,0,0,0.006
"552","670",TRUE,0,0,0
"553","670",TRUE,0,0,0
"560","670",TRUE,1,1,0.999
"565","670",TRUE,0,0,0.004
"570","670",TRUE,0,0,0
"571","670",TRUE,0,0,0
"572","670",TRUE,0,0,0
"580","670",TRUE,0,0,0.001
"590","670",TRUE,0,0,0.001
"600","670",TRUE,0,0,0
"615","670",TRUE,0,0,0.005
"616","670",TRUE,0,0,0.003
"625","670",TRUE,0,0,0.002
"630","670",TRUE,0,0,0
"640","670",TRUE,0,0,0.009
"645","670",TRUE,0,0,0.014
"651","670",TRUE,0,0,0.003
"652","670",TRUE,0,0,0
"660","670",TRUE,0,0,0.011
"663","670",TRUE,0,0,0.029
"666","670",TRUE,0,0,0
"2","679",TRUE,0,0,0.004
"20","679",TRUE,0,0,0
"31","679",TRUE,0,0,0
"41","679",TRUE,0,0,0
"42","679",TRUE,0,0,0
"51","679",TRUE,0,0,0
"52","679",TRUE,0,0,0
"53","679",TRUE,0,0,0
"70","679",TRUE,0,0,0.001
"80","679",TRUE,0,0,0
"90","679",TRUE,0,0,0
"91","679",TRUE,0,0,0
"92","679",TRUE,0,0,0.001
"93","679",TRUE,0,0,0
"94","679",TRUE,0,0,0.001
"95","679",TRUE,0,0,0.001
"100","679",TRUE,0,0,0.002
"101","679",TRUE,0,0,0
"115","679",TRUE,0,0,0.001
"130","679",TRUE,0,0,0
"135","679",TRUE,0,0,0.003
"140","679",TRUE,0,0,0.007
"145","679",TRUE,0,0,0
"150","679",TRUE,0,0,0
"155","679",TRUE,0,0,0
"160","679",TRUE,0,0,0.003
"165","679",TRUE,0,0,0.001
"200","679",TRUE,0,0,0.003
"205","679",TRUE,0,0,0
"210","679",TRUE,0,0,0
"211","679",TRUE,0,0,0
"212","679",TRUE,0,0,0.001
"220","679",TRUE,0,0,0.004
"225","679",TRUE,0,0,0.002
"230","679",TRUE,0,0,0.002
"235","679",TRUE,0,0,0
"255","679",TRUE,0,0,0.005
"260","679",FALSE,NA,NA,0
"290","679",TRUE,0,0,0.002
"305","679",TRUE,0,0,0.001
"310","679",TRUE,0,0,0.001
"316","679",TRUE,0,0,0.001
"317","679",TRUE,0,0,0.003
"325","679",TRUE,0,0,0.012
"338","679",TRUE,0,0,0
"339","679",TRUE,0,0,0
"343","679",TRUE,0,0,0
"344","679",TRUE,0,0,0
"345","679",TRUE,0,0,0.001
"346","679",TRUE,0,0,0.001
"349","679",TRUE,0,0,0
"350","679",TRUE,0,0,0.002
"352","679",TRUE,0,0,0
"355","679",TRUE,0,0,0.001
"359","679",TRUE,0,0,0
"360","679",TRUE,0,0,0.001
"365","679",TRUE,0,0,0.004
"366","679",TRUE,0,0,0
"367","679",TRUE,0,0,0
"368","679",TRUE,0,0,0
"369","679",TRUE,0,0,0.015
"370","679",TRUE,0,0,0
"371","679",TRUE,0,0,0
"372","679",TRUE,0,0,0
"373","679",TRUE,0,0,0
"375","679",TRUE,0,0,0.001
"380","679",TRUE,0,0,0.001
"385","679",TRUE,0,0,0
"390","679",TRUE,0,0,0
"395","679",TRUE,0,0,0
"402","679",TRUE,0,0,0
"404","679",TRUE,0,0,0
"411","679",TRUE,0,0,0
"420","679",TRUE,0,0,0
"432","679",TRUE,0,0,0
"433","679",TRUE,0,0,0.001
"434","679",TRUE,0,0,0
"435","679",TRUE,0,0,0
"436","679",TRUE,0,0,0.002
"437","679",TRUE,0,0,0.001
"438","679",TRUE,0,0,0
"439","679",TRUE,0,0,0
"450","679",TRUE,0,0,0
"451","679",TRUE,0,0,0
"452","679",TRUE,0,0,0
"461","679",TRUE,0,0,0
"471","679",TRUE,0,0,0
"475","679",TRUE,0,0,0.001
"481","679",TRUE,0,0,0
"482","679",TRUE,0,0,0
"483","679",TRUE,0,0,0
"484","679",TRUE,0,0,0
"490","679",TRUE,0,0,0.002
"500","679",TRUE,0,0,0.001
"501","679",TRUE,0,0,0.002
"510","679",TRUE,0,0,0
"516","679",TRUE,0,0,0
"517","679",TRUE,0,0,0.001
"522","679",TRUE,0,0,0.002
"530","679",TRUE,0,0,0.004
"540","679",TRUE,0,0,0
"541","679",TRUE,0,0,0
"551","679",TRUE,0,0,0
"552","679",TRUE,0,0,0.001
"553","679",TRUE,0,0,0
"560","679",TRUE,0,0,0.016
"565","679",TRUE,0,0,0
"570","679",TRUE,0,0,0
"571","679",TRUE,0,0,0
"572","679",TRUE,0,0,0.002
"580","679",TRUE,0,0,0
"590","679",TRUE,0,0,0
"600","679",TRUE,0,0,0.001
"615","679",TRUE,0,0,0.002
"616","679",TRUE,0,0,0
"625","679",TRUE,0,0,0.002
"630","679",TRUE,0,0,0.001
"640","679",TRUE,0,0,0.02
"645","679",TRUE,0,0,0.005
"651","679",TRUE,0,0,0.004
"652","679",TRUE,0,0,0.004
"660","679",TRUE,0,0,0
"663","679",TRUE,0,0,0
"666","679",TRUE,0,0,0
"670","679",TRUE,0,0,0.01
"2","690",TRUE,0,0,0
"20","690",TRUE,0,0,0
"31","690",TRUE,0,0,0
"41","690",TRUE,0,0,0
"42","690",TRUE,0,0,0.001
"51","690",TRUE,0,0,0
"52","690",TRUE,0,0,0
"53","690",TRUE,0,0,0
"70","690",TRUE,0,0,0.001
"80","690",TRUE,0,0,0
"90","690",TRUE,0,0,0
"91","690",TRUE,0,0,0
"92","690",TRUE,0,0,0
"93","690",TRUE,0,0,0
"94","690",TRUE,0,0,0.001
"95","690",TRUE,0,0,0
"100","690",TRUE,0,0,0
"101","690",TRUE,0,0,0
"115","690",TRUE,0,0,0
"130","690",TRUE,0,0,0
"135","690",TRUE,0,0,0
"140","690",TRUE,0,0,0
"145","690",TRUE,0,0,0
"150","690",TRUE,0,0,0
"155","690",TRUE,0,0,0.002
"160","690",TRUE,0,0,0
"165","690",TRUE,0,0,0
"200","690",TRUE,0,0,0.001
"205","690",TRUE,0,0,0
"210","690",TRUE,0,0,0.001
"211","690",TRUE,0,0,0.002
"212","690",TRUE,0,0,0
"220","690",TRUE,0,0,0.008
"225","690",TRUE,0,0,0
"230","690",TRUE,0,0,0.005
"235","690",TRUE,0,0,0
"255","690",TRUE,0,0,0.004
"260","690",FALSE,NA,NA,0
"290","690",TRUE,0,0,0.003
"305","690",TRUE,0,0,0
"310","690",TRUE,0,0,0
"316","690",TRUE,0,0,0.004
"317","690",TRUE,0,0,0
"325","690",TRUE,0,0,0.017
"338","690",TRUE,0,0,0
"339","690",TRUE,0,0,0
"343","690",TRUE,0,0,0
"344","690",TRUE,0,0,0
"345","690",TRUE,0,0,0
"346","690",TRUE,0,0,0
"349","690",TRUE,0,0,0
"350","690",TRUE,0,0,0
"352","690",TRUE,0,0,0.001
"355","690",TRUE,0,0,0.003
"359","690",TRUE,0,0,0
"360","690",TRUE,0,0,0.004
"365","690",TRUE,0,0,0.01
"366","690",TRUE,0,0,0
"367","690",TRUE,0,0,0
"368","690",TRUE,0,0,0
"369","690",TRUE,0,0,0.021
"370","690",TRUE,0,0,0.001
"371","690",TRUE,0,0,0
"372","690",TRUE,0,0,0.001
"373","690",TRUE,0,0,0.001
"375","690",TRUE,0,0,0
"380","690",TRUE,0,0,0.002
"385","690",TRUE,0,0,0
"390","690",TRUE,0,0,0
"395","690",TRUE,0,0,0
"402","690",TRUE,0,0,0
"404","690",TRUE,0,0,0
"411","690",TRUE,0,0,0
"420","690",TRUE,0,0,0
"432","690",TRUE,0,0,0
"433","690",TRUE,0,0,0
"434","690",TRUE,0,0,0
"435","690",TRUE,0,0,0
"436","690",TRUE,0,0,0
"437","690",TRUE,0,0,0
"438","690",TRUE,0,0,0
"439","690",TRUE,0,0,0.001
"450","690",TRUE,0,0,0
"451","690",TRUE,0,0,0
"452","690",TRUE,0,0,0
"461","690",TRUE,0,0,0
"471","690",TRUE,0,0,0
"475","690",TRUE,0,0,0
"481","690",TRUE,0,0,0
"482","690",TRUE,0,0,0
"483","690",TRUE,0,0,0
"484","690",TRUE,0,0,0
"490","690",TRUE,0,0,0
"500","690",TRUE,0,0,0
"501","690",TRUE,0,0,0
"510","690",TRUE,0,0,0
"516","690",TRUE,0,0,0
"517","690",TRUE,0,0,0.001
"522","690",TRUE,0,0,0
"530","690",TRUE,0,0,0
"540","690",TRUE,0,0,0.002
"541","690",TRUE,0,0,0
"551","690",TRUE,0,0,0
"552","690",TRUE,0,0,0
"553","690",TRUE,0,0,0
"560","690",TRUE,1,1,0.825
"565","690",TRUE,0,0,0
"570","690",TRUE,0,0,0
"571","690",TRUE,0,0,0
"572","690",TRUE,0,0,0
"580","690",TRUE,0,0,0
"590","690",TRUE,0,0,0.001
"600","690",TRUE,0,0,0.001
"615","690",TRUE,0,0,0
"616","690",TRUE,0,0,0.001
"625","690",TRUE,0,0,0.001
"630","690",TRUE,1,1,0.574
"640","690",TRUE,0,0,0.005
"645","690",TRUE,0,0,0.003
"651","690",TRUE,0,0,0
